order_id,customer_id,order_date_fk,revenue
102523,K653995737.0,20170130,127.41
102461,K4145536092.0,20170130,126.56
102428,K86751162.0,20170130,126.08
102481,K3388987341.0,20170130,123.09
197340,K4207117753.0,20170130,119.77
102419,K2031381335.0,20170130,119.00
281442,K931950793.0,20170130,118.85
197280,K2747508159.0,20170130,116.80
197248,K411213109.0,20170130,112.22
102336,K4213344616.0,20170130,112.20
102404,K249055494.0,20170130,110.50
261507,K3503408504.0,20170130,110.50
197251,K3955110690.0,20170130,110.49
197358,K1593959895.0,20170130,110.49
261590,K656975103.0,20170130,110.49
102360,K2999705079.0,20170130,109.02
197256,K273526258.0,20170130,107.90
197244,K1216247955.0,20170130,107.90
102791,K348988753.0,20170130,107.69
102355,K1047876970.0,20170130,107.42
197223,K1078264461.0,20170130,106.04
197255,K695179154.0,20170130,102.00
197318,K1932738850.0,20170130,102.00
102448,K2328254368.0,20170130,101.64
261564,K1684538025.0,20170130,100.88
102518,K3854869015.0,20170130,99.41
102514,K1612378424.0,20170130,99.19
281444,K2008912632.0,20170130,98.46
102551,K352558689.0,20170130,98.07
197307,K1133196168.0,20170130,92.99
197241,K1264026780.0,20170130,92.85
261556,K2102450116.0,20170130,89.86
261604,K1106098297.0,20170130,88.33
102563,K685922641.0,20170130,87.59
102466,K4214441281.0,20170130,87.29
102502,K1548531820.0,20170130,86.45
197409,K2846748911.0,20170130,85.88
102591,K762519909.0,20170130,84.34
102342,K1908546556.0,20170130,82.28
102525,K2754230462.0,20170130,81.40
102538,K435306680.0,20170130,79.16
281450,K1148873255.0,20170130,78.13
102599,K4070882174.0,20170130,77.79
197430,K2318943494.0,20170130,77.22
102433,K225884430.0,20170130,76.55
197344,K929630118.0,20170130,76.50
261550,K443801072.0,20170130,76.07
102719,K134848536.0,20170130,74.99
235341,K665928753.0,20170130,74.99
102495,K1893922905.0,20170130,74.79
261594,K3049333929.0,20170130,74.68
102751,K2366054818.0,20170130,74.60
102415,K4113428469.0,20170130,72.20
102623,K3190253455.0,20170130,71.33
281439,K4037267438.0,20170130,71.04
197269,K1839296842.0,20170130,71.03
102489,K2608550264.0,20170130,69.75
102657,K3459970009.0,20170130,69.60
197253,K2251130339.0,20170130,69.57
197296,K4270399394.0,20170130,69.57
102353,K1950961138.0,20170130,69.57
197305,K1159364162.0,20170130,69.57
197229,K3891861181.0,20170130,69.57
280956,K2796289428.0,20170130,68.32
261540,K3760004997.0,20170130,68.00
261578,K1155123201.0,20170130,68.00
261533,K1954354118.0,20170130,67.90
261615,K2181484149.0,20170130,67.58
102333,K3033145196.0,20170130,67.50
102781,K3855205047.0,20170130,66.99
197373,K2920124489.0,20170130,66.16
102427,K2276453629.0,20170130,66.12
102604,K947602476.0,20170130,65.94
102794,K1277552569.0,20170130,65.89
102352,K2279708932.0,20170130,65.32
197421,K1002347114.0,20170130,64.42
102774,K196729666.0,20170130,63.99
261520,K1781617672.0,20170130,63.67
261538,K712614265.0,20170130,63.65
261623,K3638250942.0,20170130,63.60
102341,K3459385639.0,20170130,63.32
261484,K1859881872.0,20170130,63.32
261467,K4084865442.0,20170130,62.90
102743,K2947930664.0,20170130,62.66
261479,K986840499.0,20170130,62.53
261612,K1837334465.0,20170130,62.05
209248,K4101198711.0,20170130,61.97
102770,K977416161.0,20170130,60.29
235339,K896569689.0,20170130,60.29
166553,K0166553.0,20170130,60.00
102455,K1853878102.0,20170130,59.50
197378,K3771869164.0,20170130,59.50
261572,K873294345.0,20170130,59.50
102423,K993461299.0,20170130,59.50
102409,K3725907371.0,20170130,59.50
261618,K923897017.0,20170130,59.50
197363,K66350284.0,20170130,59.42
102693,K2325152190.0,20170130,59.37
235360,K3907742201.0,20170130,58.99
261571,K3314752722.0,20170130,58.80
102402,K1234907410.0,20170130,58.75
235335,K2906037273.0,20170130,58.69
197399,K2659623008.0,20170130,57.90
261560,K4192213098.0,20170130,57.85
102410,K616372841.0,20170130,57.50
102569,K2036434446.0,20170130,57.12
261585,K4031271823.0,20170130,56.92
102712,K4224994908.0,20170130,56.87
102733,K1244079444.0,20170130,55.99
197444,K3900720141.0,20170130,55.99
102737,K1847533452.0,20170130,55.96
261496,K2024750725.0,20170130,55.90
261482,K1644369440.0,20170130,55.82
102650,K1544919900.0,20170130,55.69
261650,K2844242164.0,20170130,55.50
102340,K592031783.0,20170130,54.90
197392,K1351608637.0,20170130,54.00
102458,K351889391.0,20170130,53.98
261525,K1968124859.0,20170130,53.73
209231,K3808252837.0,20170130,53.69
102483,K3755745128.0,20170130,53.16
102697,K2516189518.0,20170130,52.04
102376,K685402599.0,20170130,51.54
197319,K2852812251.0,20170130,51.30
102562,K1734495675.0,20170130,51.30
197283,K3490295077.0,20170130,51.30
102416,K1015117668.0,20170130,51.25
102420,K1081399519.0,20170130,51.25
197343,K1672228866.0,20170130,51.00
102381,K3370069695.0,20170130,51.00
102403,K808884557.0,20170130,51.00
102378,K4070932897.0,20170130,51.00
102408,K4177415504.0,20170130,51.00
102400,K1207968133.0,20170130,51.00
102488,K3111120593.0,20170130,51.00
102679,K841269771.0,20170130,51.00
261621,K2487328270.0,20170130,51.00
102515,K402096035.0,20170130,51.00
197351,K860717154.0,20170130,51.00
261508,K4028596308.0,20170130,51.00
102389,K4134531716.0,20170130,51.00
102401,K1268918024.0,20170130,51.00
102457,K1122330638.0,20170130,51.00
102501,K1918469552.0,20170130,51.00
261541,K1009817169.0,20170130,51.00
102547,K3575435353.0,20170130,50.97
261521,K3081585868.0,20170130,50.84
197357,K2993425706.0,20170130,50.84
197359,K3877279188.0,20170130,50.15
261649,K4029708999.0,20170130,49.99
261668,K2349816145.0,20170130,49.99
102616,K797876641.0,20170130,49.99
126419,K2154702930.0,20170130,49.90
102710,K3889684183.0,20170130,49.90
197413,K3524124037.0,20170130,49.90
261492,K3973090526.0,20170130,49.80
166554,K0166554.0,20170130,49.80
102647,K2427122910.0,20170130,48.98
102671,K4202165092.0,20170130,48.98
197425,K3203274455.0,20170130,48.70
261641,K519501396.0,20170130,48.65
197246,K1213299871.0,20170130,48.44
197288,K2835534437.0,20170130,48.32
197325,K3514020212.0,20170130,48.11
261477,K4152720147.0,20170130,47.32
102687,K3993321837.0,20170130,47.19
197364,K3556684999.0,20170130,46.91
261542,K246681488.0,20170130,46.91
102328,K3113295984.0,20170130,46.85
197263,K720488570.0,20170130,46.84
197220,K855755266.0,20170130,46.40
102723,K441905278.0,20170130,46.08
102788,K1488117176.0,20170130,45.99
102542,K3010569676.0,20170130,45.90
261593,K1818151114.0,20170130,45.89
102574,K1454560801.0,20170130,45.69
102367,K1903775895.0,20170130,45.37
261522,K2127499019.0,20170130,45.27
261534,K3919883988.0,20170130,44.59
197231,K467135147.0,20170130,44.54
261587,K1547102625.0,20170130,44.25
197239,K1016818328.0,20170130,44.25
102405,K1906364809.0,20170130,44.25
102421,K3860675367.0,20170130,44.25
197352,K295061587.0,20170130,44.25
102601,K3771410166.0,20170130,43.79
102683,K3380282098.0,20170130,43.49
261531,K4153399855.0,20170130,43.35
261524,K4088631420.0,20170130,42.50
261515,K2904644000.0,20170130,42.50
102527,K3541486465.0,20170130,42.42
261570,K3527155458.0,20170130,42.42
102658,K4195528489.0,20170130,42.25
209251,K1948333603.0,20170130,41.90
254697,K1802870471.0,20170130,41.70
261597,K3335721549.0,20170130,41.64
235342,K4016331194.0,20170130,41.49
102492,K2851370581.0,20170130,41.23
235353,K4022203427.0,20170130,40.99
102473,K188030597.0,20170130,40.80
235347,K1619869015.0,20170130,40.79
102689,K1463909347.0,20170130,40.59
197292,K1017965408.0,20170130,40.24
261516,K2999542470.0,20170130,40.11
197418,K4041410669.0,20170130,39.88
235366,K4157193209.0,20170130,39.70
102772,K2138085045.0,20170130,39.58
102786,K930280739.0,20170130,39.58
197298,K2925402911.0,20170130,39.47
261638,K715472513.0,20170130,38.90
209241,K3461143233.0,20170130,38.89
261646,K564198975.0,20170130,38.68
102399,K2774208523.0,20170130,38.38
102383,K3121602080.0,20170130,38.38
197346,K2088599102.0,20170130,38.25
261519,K2961686279.0,20170130,38.25
102417,K1324347551.0,20170130,38.25
197243,K969266248.0,20170130,38.25
261592,K3394986663.0,20170130,38.25
197345,K1051823489.0,20170130,38.25
261569,K3810409132.0,20170130,38.25
102379,K524912062.0,20170130,38.08
197221,K3662829703.0,20170130,38.04
102664,K550699875.0,20170130,37.99
261584,K288853088.0,20170130,37.99
209230,K2375363223.0,20170130,37.99
235362,K140907021.0,20170130,37.99
102695,K44581310.0,20170130,37.79
146963,K0146963.0,20170130,37.40
102475,K668177672.0,20170130,37.22
102390,K157199326.0,20170130,36.68
102460,K2844993847.0,20170130,35.60
102779,K4173826910.0,20170130,34.89
102587,K4230777206.0,20170130,34.78
197290,K3931463647.0,20170130,34.72
102702,K1298878181.0,20170130,34.69
102375,K3802229157.0,20170130,34.28
102533,K1464055323.0,20170130,34.16
102425,K1936572971.0,20170130,34.16
102721,K1539530823.0,20170130,33.98
235340,K3342794935.0,20170130,33.98
102631,K4224873101.0,20170130,33.87
102384,K338966080.0,20170130,33.08
102364,K1276140934.0,20170130,33.02
102726,K3758849966.0,20170130,33.01
102759,K710237218.0,20170130,32.99
197240,K3065242388.0,20170130,32.92
102765,K727647058.0,20170130,32.90
261625,K3277604706.0,20170130,32.85
261654,K3277604706.0,20170130,32.85
102522,K2650796392.0,20170130,32.46
197384,K3735240648.0,20170130,32.40
102705,K2432391669.0,20170130,32.29
261505,K2821236698.0,20170130,32.26
261526,K3073478273.0,20170130,32.23
102443,K726326589.0,20170130,32.16
209229,K1394664387.0,20170130,32.12
197416,K3054495351.0,20170130,31.79
102422,K3370827235.0,20170130,31.75
261591,K1132303977.0,20170130,31.75
102611,K3459385639.0,20170130,31.70
197236,K3140232948.0,20170130,31.60
261655,K235783455.0,20170130,31.39
197282,K2546563697.0,20170130,31.32
261588,K2627393203.0,20170130,31.10
102638,K2346880002.0,20170130,31.09
102351,K3176959565.0,20170130,30.98
102628,K3134067217.0,20170130,30.92
102674,K3473456535.0,20170130,30.80
261661,K3758849966.0,20170130,30.80
197434,K702848865.0,20170130,30.25
102491,K570757436.0,20170130,30.09
102776,K3856519093.0,20170130,29.99
102614,K2287478892.0,20170130,29.90
261674,K2173476687.0,20170130,29.90
261528,K2642783005.0,20170130,29.76
197265,K929920117.0,20170130,29.73
102624,K860717154.0,20170130,29.00
261517,K216807658.0,20170130,28.88
209239,K131321755.0,20170130,28.82
102429,K296117843.0,20170130,28.40
102444,K1313714770.0,20170130,28.05
102528,K1665325577.0,20170130,28.05
102750,K77732755.0,20170130,28.00
102511,K2650808920.0,20170130,27.16
261544,K3050651964.0,20170130,27.16
102440,K923478887.0,20170130,26.95
209246,K4218756376.0,20170130,26.90
197347,K2567964009.0,20170130,26.65
102577,K3339627251.0,20170130,26.15
102454,K3088530520.0,20170130,26.00
102424,K1068086817.0,20170130,26.00
102558,K2195270821.0,20170130,26.00
102656,K1360972629.0,20170130,26.00
261509,K436579234.0,20170130,25.50
102456,K3752343801.0,20170130,25.50
102418,K1573967587.0,20170130,25.50
102426,K3196944700.0,20170130,25.50
197235,K3299056289.0,20170130,25.50
197314,K83179523.0,20170130,25.50
102382,K1718957892.0,20170130,25.50
102469,K1269711480.0,20170130,25.48
197381,K1599557503.0,20170130,25.41
197275,K1905920813.0,20170130,25.40
102394,K1906880778.0,20170130,25.40
209235,K2790001328.0,20170130,25.08
261637,K2960147980.0,20170130,25.00
126420,K242451720.0,20170130,23.60
261559,K685203884.0,20170130,23.60
102594,K1157030859.0,20170130,23.00
102506,K3175276443.0,20170130,22.82
126421,K2952890508.0,20170130,22.70
235345,K1265512935.0,20170130,22.49
197415,K4101344004.0,20170130,22.49
235346,K2537176995.0,20170130,22.49
235364,K3093477405.0,20170130,22.29
102585,K836227016.0,20170130,20.99
102618,K3259631852.0,20170130,20.90
166558,K0166558.0,20170130,20.80
197439,K314146008.0,20170130,20.00
235365,K182947913.0,20170130,19.90
197380,K3239634210.0,20170130,19.79
102540,K405180895.0,20170130,19.79
102629,K115509494.0,20170130,19.79
235333,K3083339712.0,20170130,19.79
102666,K2518095924.0,20170130,19.50
197258,K1433669336.0,20170130,19.25
197398,K1148041486.0,20170130,18.89
102560,K1893696408.0,20170130,17.14
102590,K2569069468.0,20170130,16.99
261573,K3368054241.0,20170130,16.95
146962,K0146962.0,20170130,16.00
146974,K612901966.0,20170130,15.00
102717,K2609802323.0,20170130,14.99
235331,K2756528115.0,20170130,14.99
102583,K3290035075.0,20170130,14.99
197390,K302003730.0,20170130,14.99
102602,K2388591188.0,20170130,14.99
209244,K4218756376.0,20170130,14.99
102736,K1183082553.0,20170130,14.90
102534,K3780653274.0,20170130,14.31
102709,K44849274.0,20170130,14.00
102536,K4133680607.0,20170130,14.00
102549,K2195270821.0,20170130,12.97
102592,K3217945557.0,20170130,12.90
197412,K630995082.0,20170130,12.00
102568,K3503616434.0,20170130,11.13
102620,K2803577968.0,20170130,11.00
261666,K2990794078.0,20170130,11.00
166556,K0166556.0,20170130,10.89
146971,K612901966.0,20170130,9.90
146970,K612901966.0,20170130,5.00
146973,K612901966.0,20170130,5.00
269032,K2057618099.0,20170130,4.00
269043,K406113063.0,20170130,4.00
102653,K612901966.0,20170130,4.00
146972,K612901966.0,20170130,4.00
102559,K3858508284.0,20170130,4.00
312166,K2378747235.0,20170131,221.29
102814,K1330184491.0,20170131,201.27
102862,K2633927094.0,20170131,196.80
103044,K1465985457.0,20170131,194.50
281466,K2345369628.0,20170131,154.67
102964,K2334954031.0,20170131,149.74
103061,K3580231924.0,20170131,143.92
281458,K2150365647.0,20170131,139.37
197452,K3156487988.0,20170131,124.05
102835,K2519279484.0,20170131,110.49
102800,K2947845035.0,20170131,102.09
102825,K3932804940.0,20170131,102.00
281467,K2497093330.0,20170131,97.39
235372,K3281492137.0,20170131,96.98
102982,K2292088417.0,20170131,95.88
102952,K2013780264.0,20170131,94.99
188601,K89678525.0,20170131,94.79
261745,K4258558623.0,20170131,94.39
235387,K4055764505.0,20170131,91.98
102813,K2127699663.0,20170131,90.74
102888,K2590971521.0,20170131,82.90
102908,K1392425588.0,20170131,82.48
281471,K2129649145.0,20170131,81.54
102989,K763858149.0,20170131,81.37
261728,K1821922341.0,20170131,81.34
197530,K1257954367.0,20170131,81.20
235410,K4184696461.0,20170131,80.14
261701,K3046959069.0,20170131,79.06
197462,K2092910564.0,20170131,73.90
197512,K1124073387.0,20170131,73.79
261685,K3162571710.0,20170131,72.25
197460,K1481466853.0,20170131,71.90
146988,K0146988.0,20170131,71.50
197503,K400925102.0,20170131,71.30
261694,K1793737560.0,20170131,71.30
102943,K3638753489.0,20170131,70.98
102903,K2338043505.0,20170131,69.90
197457,K3347287393.0,20170131,69.70
103111,K336822268.0,20170131,69.57
103089,K4102415378.0,20170131,69.56
103051,K2019649468.0,20170131,69.56
102858,K2083718052.0,20170131,69.17
103099,K2104225144.0,20170131,68.49
235398,K2182732481.0,20170131,68.33
103101,K2586413923.0,20170131,67.99
102870,K3716786006.0,20170131,67.94
102842,K2627102959.0,20170131,67.90
197448,K343694717.0,20170131,67.48
261740,K171043512.0,20170131,67.19
197474,K3461984771.0,20170131,66.06
261680,K2397750079.0,20170131,65.32
102817,K2889779277.0,20170131,65.32
281484,K326070661.0,20170131,64.68
261682,K1370380519.0,20170131,63.67
261683,K1811303348.0,20170131,63.67
103058,K859511570.0,20170131,62.72
235383,K319185530.0,20170131,62.49
103008,K2109354214.0,20170131,62.38
102940,K1991870481.0,20170131,59.89
103064,K3240576010.0,20170131,59.80
261700,K1008729118.0,20170131,59.50
146985,K127825434.0,20170131,59.37
261736,K3283384883.0,20170131,58.99
103104,K1861811448.0,20170131,58.89
102807,K3145555088.0,20170131,58.59
261697,K2990794078.0,20170131,58.48
235402,K281050306.0,20170131,58.29
103057,K687355013.0,20170131,58.22
102873,K1997456153.0,20170131,57.18
281478,K287069593.0,20170131,56.62
102936,K3524543379.0,20170131,56.58
197525,K3280547792.0,20170131,56.17
102954,K3588589945.0,20170131,55.48
280955,K3905940931.0,20170131,54.36
261761,K1474489464.0,20170131,54.25
103071,K1663321492.0,20170131,53.84
197468,K4057793597.0,20170131,53.55
103080,K2273494469.0,20170131,53.13
102977,K2071659913.0,20170131,52.98
102831,K1021626191.0,20170131,52.40
102836,K2936774112.0,20170131,52.05
102980,K1703694725.0,20170131,51.99
166572,K0166572.0,20170131,51.72
261684,K1376098351.0,20170131,51.00
102857,K3344097744.0,20170131,51.00
102877,K2456509897.0,20170131,51.00
197459,K1416993318.0,20170131,51.00
261675,K2175875746.0,20170131,51.00
102828,K1000574407.0,20170131,51.00
102869,K2849451330.0,20170131,51.00
197465,K2228872620.0,20170131,50.92
102925,K2337388405.0,20170131,50.19
102895,K3290583505.0,20170131,50.04
102968,K0102968.0,20170131,50.00
102997,K1502475583.0,20170131,49.99
197521,K58728048.0,20170131,49.88
166584,K0166584.0,20170131,47.96
197482,K344125930.0,20170131,47.90
261716,K561849810.0,20170131,47.64
197509,K1313628592.0,20170131,47.59
261712,K2644883212.0,20170131,47.48
102933,K2914294019.0,20170131,47.19
103004,K1628329656.0,20170131,46.99
103107,K1443298565.0,20170131,46.97
197498,K934612557.0,20170131,46.80
102899,K641936576.0,20170131,46.57
261679,K2727289356.0,20170131,46.40
102922,K188026590.0,20170131,46.39
197514,K4047475561.0,20170131,46.14
197491,K2459853285.0,20170131,45.79
261676,K1573918305.0,20170131,45.40
102938,K2607914200.0,20170131,44.70
102975,K3410802993.0,20170131,44.69
102915,K149000534.0,20170131,42.69
197467,K3538287375.0,20170131,42.50
261752,K2593941868.0,20170131,42.21
281464,K94460596.0,20170131,41.34
235374,K2492188511.0,20170131,40.59
103090,K814623320.0,20170131,39.89
103069,K4043985096.0,20170131,39.69
103078,K2589901765.0,20170131,39.58
261725,K1272515173.0,20170131,39.58
209257,K2409057336.0,20170131,39.58
147014,K0147014.0,20170131,39.38
102961,K2034087659.0,20170131,39.28
102985,K345684306.0,20170131,38.89
102892,K3857006897.0,20170131,38.89
261693,K2957087804.0,20170131,38.25
102868,K441731645.0,20170131,38.25
103019,K1969233868.0,20170131,38.19
102963,K3012693204.0,20170131,37.99
102905,K3108778188.0,20170131,37.25
102878,K3809825437.0,20170131,37.04
102886,K3290583505.0,20170131,36.99
103066,K16191602.0,20170131,36.12
103021,K3675699135.0,20170131,35.96
103034,K2734904719.0,20170131,35.80
261691,K2824546820.0,20170131,35.52
103039,K794962314.0,20170131,34.92
102920,K2537501796.0,20170131,34.69
209259,K1721800226.0,20170131,34.50
102830,K3754357312.0,20170131,34.00
102958,K5097064.0,20170131,33.83
102993,K0102993.0,20170131,33.50
103030,K2388855923.0,20170131,33.00
261678,K2411984316.0,20170131,32.78
102930,K809789901.0,20170131,32.73
235389,K3231974538.0,20170131,32.50
146977,K4078260431.0,20170131,31.98
235408,K2383464474.0,20170131,31.80
102881,K809789901.0,20170131,31.74
197489,K898093990.0,20170131,31.59
103052,K1608032958.0,20170131,31.40
235376,K2142571761.0,20170131,31.00
103047,K2809474641.0,20170131,30.80
103085,K1012253332.0,20170131,30.09
261731,K4110138693.0,20170131,30.09
197480,K2797267590.0,20170131,30.00
261738,K341689301.0,20170131,30.00
261727,K1927781763.0,20170131,29.98
235404,K1502703978.0,20170131,29.90
146980,K2100835231.0,20170131,29.89
102850,K4264298290.0,20170131,28.90
261709,K2425559498.0,20170131,28.86
269041,K1702195253.0,20170131,27.79
102809,K2223387053.0,20170131,27.29
261689,K2087370883.0,20170131,27.00
102841,K3497811488.0,20170131,26.67
102843,K501393195.0,20170131,26.20
261688,K268526300.0,20170131,26.00
102829,K2430804146.0,20170131,25.50
102849,K3459609627.0,20170131,25.50
102826,K1891221708.0,20170131,25.50
261690,K2148906791.0,20170131,25.50
102827,K387373828.0,20170131,25.50
102867,K4006703169.0,20170131,25.50
102824,K3757679354.0,20170131,25.42
261704,K3087356608.0,20170131,25.40
261743,K2309913795.0,20170131,25.00
261750,K525450189.0,20170131,23.80
103087,K220532316.0,20170131,22.89
261737,K3233975613.0,20170131,22.49
261733,K2325904699.0,20170131,22.49
103024,K3249135108.0,20170131,21.90
166560,K0166560.0,20170131,20.50
102948,K3165526802.0,20170131,20.40
103094,K1870787183.0,20170131,20.00
166588,K0166588.0,20170131,20.00
166568,K0166568.0,20170131,20.00
103076,K752281891.0,20170131,19.79
261724,K2551221978.0,20170131,19.79
102946,K1359069074.0,20170131,19.79
102998,K3458899133.0,20170131,19.79
146983,K4072061075.0,20170131,19.79
197496,K439644291.0,20170131,19.79
261734,K2325904699.0,20170131,19.79
147051,K612901966.0,20170131,17.94
235371,K3014667903.0,20170131,16.99
261723,K1544909138.0,20170131,16.99
103000,K941419126.0,20170131,15.90
147009,K612901966.0,20170131,15.88
102820,K1246522396.0,20170131,15.73
166581,K0166581.0,20170131,15.50
146992,K612901966.0,20170131,15.00
261735,K3914879203.0,20170131,14.99
209255,K3658003076.0,20170131,14.99
261719,K156634834.0,20170131,14.45
235405,K1908443109.0,20170131,14.00
103027,K3249135108.0,20170131,13.00
147036,K612901966.0,20170131,11.96
146987,K2578184987.0,20170131,11.92
197528,K1257954367.0,20170131,11.90
126422,K2325949516.0,20170131,11.80
103037,K3821031541.0,20170131,11.00
269051,K1223879325.0,20170131,10.90
261721,K3776201485.0,20170131,10.50
166577,K0166577.0,20170131,10.00
103059,K16191602.0,20170131,10.00
146996,K612901966.0,20170131,9.00
147001,K612901966.0,20170131,9.00
147003,K612901966.0,20170131,9.00
147017,K612901966.0,20170131,9.00
147058,K612901966.0,20170131,8.97
103018,K612901966.0,20170131,8.00
147056,K612901966.0,20170131,7.99
147020,K612901966.0,20170131,6.00
147025,K612901966.0,20170131,6.00
147019,K612901966.0,20170131,5.98
147022,K612901966.0,20170131,5.98
147030,K612901966.0,20170131,5.98
147031,K612901966.0,20170131,5.98
147042,K612901966.0,20170131,5.98
147044,K612901966.0,20170131,5.98
147046,K612901966.0,20170131,5.98
147064,K612901966.0,20170131,5.98
147012,K612901966.0,20170131,5.00
269048,K3624145573.0,20170131,4.90
269042,K2588192929.0,20170131,4.90
146994,K612901966.0,20170131,4.00
146995,K612901966.0,20170131,4.00
146998,K612901966.0,20170131,4.00
146999,K612901966.0,20170131,4.00
147000,K612901966.0,20170131,4.00
147005,K612901966.0,20170131,4.00
147006,K612901966.0,20170131,4.00
147007,K612901966.0,20170131,4.00
147008,K612901966.0,20170131,4.00
147013,K612901966.0,20170131,4.00
147018,K612901966.0,20170131,4.00
147024,K612901966.0,20170131,4.00
147026,K612901966.0,20170131,4.00
147027,K612901966.0,20170131,4.00
147028,K612901966.0,20170131,4.00
147029,K612901966.0,20170131,4.00
147033,K612901966.0,20170131,4.00
147040,K612901966.0,20170131,4.00
147049,K612901966.0,20170131,4.00
147050,K612901966.0,20170131,4.00
147053,K612901966.0,20170131,4.00
147054,K612901966.0,20170131,4.00
147061,K612901966.0,20170131,4.00
147062,K612901966.0,20170131,4.00
147063,K612901966.0,20170131,4.00
269056,K3261567894.0,20170131,3.90
269044,K1991515697.0,20170131,3.90
269053,K4264856906.0,20170131,3.90
269055,K196596224.0,20170131,3.90
103026,K612901966.0,20170131,2.99
147021,K612901966.0,20170131,2.99
147034,K612901966.0,20170131,2.99
147035,K612901966.0,20170131,2.99
147041,K612901966.0,20170131,2.99
147048,K612901966.0,20170131,2.99
147055,K612901966.0,20170131,2.99
166567,K0166567.0,20170131,2.99
147011,K612901966.0,20170131,1.99
147072,K712127861.0,20170201,735.00
209288,K2387052586.0,20170201,285.77
281488,K3193804352.0,20170201,183.99
261817,K1433522781.0,20170201,171.89
261784,K986060017.0,20170201,154.24
261833,K2527142805.0,20170201,146.66
261780,K211081316.0,20170201,136.65
261799,K341689301.0,20170201,123.98
197572,K1478761776.0,20170201,123.90
261792,K3634723943.0,20170201,118.92
261827,K1351400130.0,20170201,117.22
103123,K1758679589.0,20170201,112.71
103134,K3597666803.0,20170201,110.50
261796,K3134405980.0,20170201,110.50
103164,K374682564.0,20170201,110.49
197568,K1593959895.0,20170201,110.49
103223,K148431712.0,20170201,110.15
197549,K1407544522.0,20170201,107.26
261779,K557322530.0,20170201,105.90
103180,K2304252525.0,20170201,102.00
197555,K3132302562.0,20170201,101.92
261797,K2629779522.0,20170201,101.92
103159,K3374999018.0,20170201,101.74
261769,K686065309.0,20170201,93.75
261865,K3052977065.0,20170201,89.90
103255,K1782969223.0,20170201,87.21
103186,K1662897939.0,20170201,87.00
197584,K1597047189.0,20170201,83.50
261782,K557500373.0,20170201,82.50
197596,K3447911988.0,20170201,80.46
197546,K3093278733.0,20170201,79.85
197564,K1641780670.0,20170201,79.31
209275,K42448031.0,20170201,79.16
209282,K3595525209.0,20170201,77.58
261846,K3518981104.0,20170201,76.42
126423,K1847992771.0,20170201,76.00
103115,K2034089788.0,20170201,74.98
103116,K2131438900.0,20170201,71.52
261852,K1206543649.0,20170201,70.10
197581,K637761253.0,20170201,70.06
197542,K33798936.0,20170201,69.57
103121,K387896116.0,20170201,69.57
103239,K2466763190.0,20170201,69.56
103181,K1447632431.0,20170201,68.73
103228,K1294640315.0,20170201,68.29
103130,K3892248590.0,20170201,68.00
103112,K2119185521.0,20170201,67.81
261801,K3910125122.0,20170201,66.43
103191,K3480327021.0,20170201,62.64
281496,K2259605675.0,20170201,60.01
261794,K3300984225.0,20170201,59.50
261777,K4196173026.0,20170201,59.50
261791,K1557093214.0,20170201,59.50
103167,K2212913861.0,20170201,59.50
103146,K973586754.0,20170201,59.50
235425,K3138454379.0,20170201,58.99
103273,K3856964145.0,20170201,58.99
235417,K248970776.0,20170201,58.99
103247,K951222290.0,20170201,58.29
103149,K3547249088.0,20170201,55.80
103286,K1170279707.0,20170201,54.99
147066,K905865731.0,20170201,53.29
103233,K1995340721.0,20170201,52.51
261788,K4214432350.0,20170201,51.93
197538,K1543752321.0,20170201,51.28
197544,K3870332169.0,20170201,51.00
103135,K1734168710.0,20170201,51.00
261778,K3012256645.0,20170201,51.00
261781,K1572351904.0,20170201,50.64
261807,K1212489168.0,20170201,50.61
209236,K3534345405.0,20170201,50.08
197541,K1332315840.0,20170201,49.99
103138,K1878180206.0,20170201,47.19
261838,K2011284191.0,20170201,46.75
103128,K3768411469.0,20170201,46.69
261804,K1201033693.0,20170201,46.55
209277,K3808252837.0,20170201,46.19
261825,K2988510857.0,20170201,45.82
103208,K1186237225.0,20170201,45.69
103272,K3786019611.0,20170201,44.60
103221,K1768567690.0,20170201,43.59
103166,K659514443.0,20170201,42.50
103129,K1678893951.0,20170201,42.42
103173,K720972385.0,20170201,42.37
166590,K0166590.0,20170201,42.00
103263,K1433526115.0,20170201,41.96
197560,K1608506420.0,20170201,41.90
281486,K94460596.0,20170201,41.29
103279,K703869952.0,20170201,40.80
103212,K1768567690.0,20170201,39.69
126426,K1621261479.0,20170201,39.60
103147,K3335611564.0,20170201,39.43
103215,K3020904719.0,20170201,38.80
197545,K1631072994.0,20170201,38.25
197559,K3270196815.0,20170201,38.25
197570,K2932312697.0,20170201,38.25
261790,K508171435.0,20170201,38.25
103176,K3234805732.0,20170201,38.22
103172,K4094499774.0,20170201,38.10
197592,K3362258338.0,20170201,37.80
103189,K4161170215.0,20170201,36.99
197575,K1255644348.0,20170201,36.81
147070,K1154510875.0,20170201,35.80
103187,K3575807508.0,20170201,35.70
103165,K334960554.0,20170201,34.16
261795,K1148301459.0,20170201,34.16
103136,K1242330550.0,20170201,33.90
235416,K2815059665.0,20170201,33.80
261870,K385669381.0,20170201,32.79
197569,K3444911004.0,20170201,31.75
103143,K1408174585.0,20170201,31.12
235424,K2250331467.0,20170201,30.09
103261,K1369459887.0,20170201,30.09
