time,price,coin_name
1584472832851,0.0008243927994633209,01coin
1584476541934,0.000827704180236699,01coin
1584480231407,0.000850955204685229,01coin
1584483630314,0.0008371530874533727,01coin
1584487188415,0.0008188587970632454,01coin
1584490971638,0.0008225352788832251,01coin
1584494560211,0.0008560933919524725,01coin
1584498260717,0.0008235753213516548,01coin
1584501607221,0.0008347646166095804,01coin
1584505192767,0.0008427527160028544,01coin
1584508956402,0.0008296140081122223,01coin
1584513010295,0.0008810294763903785,01coin
1584516162585,0.0008110859143995061,01coin
1584519861644,0.0008029149828210425,01coin
1584523221353,0.000793952393136727,01coin
1584527048225,0.0008066915138014397,01coin
1584530446228,0.000793470139140742,01coin
1584534160442,0.0008496517028715393,01coin
1584537842543,0.0008075609869230074,01coin
1584541228429,0.0008092544931094967,01coin
1584544971912,0.0008318445055219186,01coin
1584548553992,0.0008108186045653813,01coin
1584552244046,0.0008168935870791191,01coin
1584555852306,0.0008286803675164492,01coin
1584559453798,0.0008247501851849844,01coin
1584563038548,0.0008112160363814775,01coin
1584566411307,0.0008331071066756155,01coin
1584570039205,0.0008389586008170969,01coin
1584573743398,0.0008283052763326882,01coin
1584577464195,0.0008261112837988974,01coin
1584581084326,0.0008437666278222644,01coin
1584584565548,0.0008207260941865978,01coin
1584588244194,0.0008019054452085248,01coin
1584591736383,0.000815008257665762,01coin
1584595465700,0.0008002048483229365,01coin
1584599036664,0.0008410129831828181,01coin
1584602560192,0.0008221255447663201,01coin
1584606161133,0.0008188322321762075,01coin
1584609588043,0.0008372978007212065,01coin
1584613437698,0.000922950052762961,01coin
1584616968721,0.0008770333157185852,01coin
1584620555945,0.0008556658022266499,01coin
1584624166770,0.0008782063342162177,01coin
1584627838504,0.0008817436662056506,01coin
1584631348929,0.0008754093445829971,01coin
1584634955328,0.0009162857429559236,01coin
1584638641024,0.0009417482315565169,01coin
1584642164563,0.0009559590549334311,01coin
1584645851516,0.0009659472235363478,01coin
1584649638329,0.0009210155172283865,01coin
1584652956013,0.000935658544687962,01coin
1584656421412,0.0009487787081228125,01coin
1584660175627,0.0009501929409553562,01coin
1584663880906,0.0009252888403983308,01coin
1584667373216,0.0009242432710253717,01coin
1584671082083,0.000921647811367921,01coin
1584674573965,0.0009464257394568298,01coin
1584678028646,0.0010505271041595591,01coin
1584681750012,0.0010609552635241952,01coin
1584685250928,0.0010089584235154962,01coin
1584688780372,0.0009410745462572495,01coin
1584692565908,0.001058510745178783,01coin
1584696163684,0.0011206998904366129,01coin
1584699852388,0.0011430925223669325,01coin
1584703341258,0.0011585544800227672,01coin
1584706861107,0.001022144188869558,01coin
1584710558296,0.0010317724326630794,01coin
1584714173841,0.0010068002177946681,01coin
1584717869352,0.0010432516543856505,01coin
1584721279962,0.001047473988203464,01coin
1584725054027,0.0009921817090183499,01coin
1584728558410,0.0010037308288864558,01coin
1584732167585,0.0009684343988640563,01coin
1584735839012,0.0009463495106464097,01coin
1584739195943,0.0009294490758071622,01coin
1584742827656,0.0009630963282582685,01coin
1584746443722,0.0009653510842236848,01coin
1584750321404,0.0009476146674787515,01coin
1584753879177,0.0009526891728773608,01coin
1584757227761,0.0009268422859966841,01coin
1584760852884,0.0009664526326062027,01coin
1584764440611,0.0009514674991896082,01coin
1584768172689,0.0008853378163619978,01coin
1584771747263,0.0008881728287918976,01coin
1584775226063,0.0008883765053462054,01coin
1584778953743,0.0009650317460132411,01coin
1584782416826,0.0008970242782634072,01coin
1584786265573,0.0008849920547966264,01coin
1584789752507,0.0008515293974765468,01coin
1584793346560,0.0008979874040383083,01coin
1584796942632,0.0008801309066038567,01coin
1584800557783,0.0008736172246079744,01coin
1584804166857,0.000885556319521566,01coin
1584807606050,0.0008911540367125823,01coin
1584811371666,0.0009117645329674955,01coin
1584814938155,0.0008751902248655037,01coin
1584818688741,0.0009076396789641555,01coin
1584822271456,0.0009106831452039404,01coin
1584825844979,0.0009171319618324459,01coin
1584829374680,0.0008704425071493188,01coin
1584832948592,0.0009344292697903165,01coin
1584836673905,0.000877417426872989,01coin
1584840247679,0.0008747919496903664,01coin
1584843839155,0.0009233866646953765,01coin
1584847239372,0.0008966343937397672,01coin
1584850956982,0.0009220923532355513,01coin
1584854411692,0.0009338249101612115,01coin
1584858161605,0.0009685147884892183,01coin
1584861839562,0.0008959079564038355,01coin
1584865353770,0.000901993480767646,01coin
1584868795560,0.000947772465919093,01coin
1584872556333,0.0008930900049487921,01coin
1584876272907,0.0009126238977947655,01coin
1584879851816,0.0008851474895257782,01coin
1584883361403,0.0008827585014088773,01coin
1584886973874,0.0008907089264721497,01coin
1584890660044,0.0008591894156140126,01coin
1584894036044,0.0008710818770766159,01coin
1584897622356,0.000856888008402495,01coin
1584901378940,0.0008688392115042879,01coin
1584904944562,0.0008504085156078754,01coin
1584908588560,0.0008692708653086349,01coin
1584912146142,0.0008851345599153233,01coin
1584915626607,0.0008651336451027498,01coin
1584919356940,0.0008334507826876677,01coin
1584922823879,0.000826303209055569,01coin
1584926577647,0.0008330340264161935,01coin
1584930159451,0.0008289503375250417,01coin
1584933633659,0.0008347273743875164,01coin
1584937245313,0.0008424499565570758,01coin
1584940827113,0.0008329438188339681,01coin
1584944416245,0.0008386522526426978,01coin
1584948044330,0.0008469158947021937,01coin
1584951648705,0.0008349074392802645,01coin
1584955237908,0.000830305172512281,01coin
1584958867876,0.0008318911525172231,01coin
1584962397149,0.0008344981882200508,01coin
1584966147169,0.0008268681011880127,01coin
1584969736832,0.0009321627282768764,01coin
1584973203572,0.0009011956321823146,01coin
1584977055816,0.0009415491565245584,01coin
1584980435910,0.0008813436165874252,01coin
1584984146473,0.000956929060538688,01coin
1584987759888,0.0009303647841290269,01coin
1584991370833,0.0009518860305476972,01coin
1584994962735,0.0009104193713638447,01coin
1584998575366,0.0009619408718587964,01coin
1585002148719,0.0009162146999824948,01coin
1585005740387,0.0009137090499195786,01coin
1585009387913,0.0009643656958039017,01coin
1585013044180,0.0009337744349523028,01coin
1585016546835,0.0009490184809905573,01coin
1585020031973,0.0010133998006782185,01coin
1585023638606,0.001013352132538848,01coin
1585027199950,0.0009183287525974012,01coin
1585030962576,0.0009739705568775402,01coin
1585034541196,0.0009317943108947177,01coin
1585038166710,0.00100986481137646,01coin
1585041627658,0.0010347695908614633,01coin
1585045448771,0.0010348465810921343,01coin
1585048839707,0.0010301192745970037,01coin
1585052657416,0.001025167940098544,01coin
1585055996553,0.0010084564966255155,01coin
1585059854302,0.001003626053483862,01coin
1585063223980,0.000928544284875641,01coin
1585066945662,0.0009155023874889438,01coin
1585070414700,0.000925587347931134,01coin
1585077609940,0.000930040021699467,01coin
1585081449016,0.0009411594313106062,01coin
1585084798433,0.000941804877064464,01coin
1585088572231,0.0009572481119951055,01coin
1585095767564,0.0009543772338083732,01coin
1585099431135,0.0009548513181866704,01coin
1585106534778,0.0009248483170447024,01coin
1585113603329,0.000924558762586802,01coin
1585117350398,0.0009356735240093514,01coin
1585120807436,0.0009356735240093514,01coin
1585124418460,0.0009329263830124854,01coin
1585128153777,0.001053772743535446,01coin
1585131592377,0.0010460737600806983,01coin
1585135222129,0.0010061893598552803,01coin
1585138936371,0.000992029069121518,01coin
1585142420473,0.0010145395759668329,01coin
1585146002235,0.0009763642557015669,01coin
1585149619345,0.000993145676595783,01coin
1585153353638,0.0009909650946042453,01coin
1585156976246,0.0009604363148022321,01coin
1585160566018,0.0009545084816206446,01coin
1585164147642,0.0010272613079142033,01coin
1585167850259,0.0010004087400096939,01coin
1585171443793,0.0009830323176973723,01coin
1585174827346,0.0009612353288333124,01coin
1585178402253,0.0009776759564265533,01coin
1585182150863,0.0009828307705070582,01coin
1585185762823,0.0009626983211667268,01coin
1585189198481,0.0009884646966273165,01coin
1585192799929,0.0009499599429509431,01coin
1585196423146,0.0009568789057436704,01coin
1585200165039,0.0009582643617255102,01coin
1585203592737,0.0010179866083844986,01coin
1585207197579,0.0009585605900172832,01coin
1585210837520,0.0009515669852587452,01coin
1585214554518,0.0010124497812730433,01coin
1585218153262,0.0009625398050025327,01coin
1585221593923,0.0009689328561851453,01coin
1585225367227,0.0009801534171854488,01coin
1585228947413,0.0010142711036629458,01coin
1585232553284,0.0009751162792150437,01coin
1585236018683,0.000983320879366681,01coin
1585239621952,0.0009729623964129064,01coin
1585243202625,0.0010070658108122129,01coin
1585246795576,0.0009701369793216387,01coin
1585250446584,0.0009840542260442474,01coin
1585254025536,0.0009871171797714723,01coin
1585257620828,0.001018389559351641,01coin
1585261342101,0.0009667681091755763,01coin
1585264819074,0.0009674515259182509,01coin
1585268689312,0.0009927080118034058,01coin
1585272157558,0.0010275870968515883,01coin
1585275808646,0.0009719930978177683,01coin
1585279206211,0.0010182466192803345,01coin
1585282810931,0.0009697409438552232,01coin
1585286561349,0.0009632009681435142,01coin
1585290036566,0.0009673357775545874,01coin
1585293575825,0.0009763456338917339,01coin
1585297495901,0.0009905112473712323,01coin
1585300812189,0.0009892662999523294,01coin
1585304548136,0.0009446509278613096,01coin
1585308235312,0.000934041849400968,01coin
1585311823218,0.0009381631704002906,01coin
1585315441386,0.0009406147926837779,01coin
1585319084894,0.000937313347077209,01coin
1585322653581,0.0009437164695831399,01coin
1585326138610,0.0009276199426035976,01coin
1585329761603,0.0009700896603918005,01coin
1585333437711,0.0009563365974077145,01coin
1585337029751,0.0009715582835538287,01coin
1585340565172,0.0009321020279834998,01coin
1585344057893,0.0009331919584737358,01coin
1585347611683,0.0009338930618942497,01coin
1585351205985,0.0009337954372303648,01coin
1585355063038,0.0008842936378691139,01coin
1585358555845,0.0009041683911498928,01coin
1585361999055,0.0008968400376175082,01coin
1585365597367,0.0008872799986857018,01coin
1585369221534,0.0008640367508144194,01coin
1585372878702,0.0008774101238232029,01coin
1585376376085,0.0008896451950665049,01coin
1585380158478,0.0008778736498716341,01coin
1585382996440,0.0008922010111459079,01coin
1585387349382,0.0008772430755731425,01coin
1585390966590,0.0008846347819725254,01coin
1585394497205,0.0008903159812284914,01coin
1585398242997,0.0008981107390309302,01coin
1585401594410,0.0008868064464386301,01coin
1585405256850,0.0008658348532891734,01coin
1585408826940,0.0009000378498173186,01coin
1585412461540,0.0008898431768620703,01coin
1585416006653,0.000847563453426091,01coin
1585419641106,0.0008616472077207049,01coin
1585423183309,0.0008734915664814531,01coin
1585426981786,0.0008569545552790502,01coin
1585430420314,0.0008638142276091521,01coin
1585434007509,0.0008550010470041174,01coin
1585437746171,0.0008690410575498151,01coin
1585441196104,0.0008918690540760902,01coin
1585444981858,0.0008647385078437694,01coin
1585448446291,0.0008781199545647761,01coin
1585452162494,0.000857643106946122,01coin
1585455761860,0.0008702873601425421,01coin
1585459345191,0.0008628956365102418,01coin
1585462823729,0.0008454574697685368,01coin
1585466419915,0.0008577374563093386,01coin
1585469430091,0.0008346709495806827,01coin
1585473851215,0.0008403425296004927,01coin
1585477226430,0.0008560776575595545,01coin
1585480754524,0.0008730498375328502,01coin
1585484539362,0.000838207939766986,01coin
1585487387678,0.0008517485601572441,01coin
1585491562889,0.0008650928065513685,01coin
1585495349519,0.0008431506827547746,01coin
1585499021755,0.000872539569024074,01coin
1585502427857,0.0008740585463228799,01coin
1585506210724,0.0008428183897187366,01coin
1585509644584,0.000852988985043048,01coin
1585513333692,0.0008236464976349766,01coin
1585516783393,0.0008351037974933199,01coin
1585520459688,0.0008315168591950347,01coin
1585524024586,0.000843426305452285,01coin
1585527607136,0.0008208728507650899,01coin
1585531182029,0.0008444223960374817,01coin
1585534756699,0.000832912349201345,01coin
1585538531862,0.0008281879699778516,01coin
1585542122035,0.0008407090407243918,01coin
1585545715973,0.0008605888802561687,01coin
1585549230705,0.0008744024387740127,01coin
1585552766023,0.000890987945135632,01coin
1585556523351,0.0008902685524615396,01coin
1585560021447,0.0008839401279735635,01coin
1585563809687,0.0008697164340852935,01coin
1585567170681,0.000854730443827227,01coin
1585571025614,0.0008892374332499337,01coin
1585574459910,0.0008830226970375582,01coin
1585578140005,0.0008632577262897679,01coin
1585581832020,0.0008903037302466716,01coin
1585585340900,0.0009013639794548351,01coin
1585588796027,0.0008780035687943542,01coin
1585592609657,0.0008890523842216986,01coin
1585595998169,0.000877882681536775,01coin
1585599825443,0.0008881050855162509,01coin
1585603255650,0.0008990004705309763,01coin
1585606792740,0.0009218625668308789,01coin
1585610378724,0.0009176055181996747,01coin
1585614125240,0.0009044967769958833,01coin
1585617858987,0.0009031941461579762,01coin
1585621197588,0.0009242567055481844,01coin
1585624785860,0.0008885667063849101,01coin
1585628566138,0.0009148573403006061,01coin
1585632012733,0.0008702187096435421,01coin
1585635593076,0.0009044130590625331,01coin
1585639527544,0.0008902344842049412,01coin
1585642980860,0.00088506044130536,01coin
1585646533623,0.0009062709014421947,01coin
1585650426971,0.0009066664375407217,01coin
1585653607630,0.0009030555147119667,01coin
1585657344463,0.0008687243246161743,01coin
1585660799222,0.0009075330766110877,01coin
1585664409792,0.0009016558407162605,01coin
1585668235762,0.0009020974387187328,01coin
1585671822752,0.0009031399269197537,01coin
1585675411395,0.0008950005237315717,01coin
1585679094944,0.0008779503684744791,01coin
1585682377697,0.0008925417319221197,01coin
1585685980281,0.0008971373441826155,01coin
1585689756204,0.0009004066782740153,01coin
1585693303143,0.0009078123902809939,01coin
1585696934756,0.0008935861307893981,01coin
1585700421731,0.0009063220178786885,01coin
1585704221208,0.0008717312500567912,01coin
1585707723685,0.0008817686399945638,01coin
1585711442644,0.0008703731468818758,01coin
1585714915844,0.000865024825787264,01coin
1585718521263,0.0008816846211978572,01coin
1585722141611,0.000855604622217009,01coin
1585725842714,0.0008634086111169601,01coin
1585729372933,0.0008766444428590477,01coin
1585733388152,0.000856161722280101,01coin
1585736758258,0.0008572244548789773,01coin
1585740606654,0.0008751515952418004,01coin
1585744745156,0.0008797059053363294,01coin
1585747403953,0.000846864592826583,01coin
1585751063448,0.0008442607650635473,01coin
1585754700003,0.0008683912528552697,01coin
1585758218856,0.0008511443415224561,01coin
1585761901161,0.0008656057408318143,01coin
1585765465395,0.0008497130625228187,01coin
1585769384722,0.0008679605822826241,01coin
1585772763431,0.0008612453252353128,01coin
1585775687215,0.0008760695374586666,01coin
1585780390272,0.0009046547540560962,01coin
1585784442458,0.0009143131452707595,01coin
1585787580528,0.0009390039629409785,01coin
1585790415869,0.0009260832611971615,01coin
1585794265566,0.0009287286012220184,01coin
1585796974109,0.0011016571223162214,01coin
1585800600207,0.0010143906971395614,01coin
1585804774474,0.0011001930787186258,01coin
1585808365821,0.0010038875584762296,01coin
1585811124795,0.0009391529366887455,01coin
1585815580946,0.001035581540852774,01coin
1585818293326,0.0010414745560956245,01coin
1585822662494,0.0010948279421062832,01coin
1585826372743,0.0010687553368924107,01coin
1585829975078,0.000979982313846136,01coin
1585832972391,0.0009667903688294098,01coin
1585836925834,0.0009627267672480259,01coin
1585840697974,0.0011303380866080793,01coin
1585844327371,0.0009965556188598912,01coin
1585847715123,0.0010581716306146687,01coin
1585851323889,0.001393054981556348,01coin
1585854915794,0.0016197275133003632,01coin
1585858623904,0.0011795457542015347,01coin
1585862097806,0.001163366021316345,01coin
1585865825842,0.001630870072697893,01coin
1585868971605,0.0015750036633662358,01coin
1585872549837,0.0015077017642777311,01coin
1585876609856,0.0019338619199749658,01coin
1585879751437,0.0015059404959998515,01coin
1585883660178,0.0014711623156165095,01coin
1585887283884,0.0013901593064787185,01coin
1585890559963,0.002182106844077173,01coin
1585894703592,0.0020682080512678734,01coin
1585898337693,0.001574794917163905,01coin
1585901845244,0.0029291859166650537,01coin
1585905407439,0.002588576435129202,01coin
1585908590858,0.002329474146056505,01coin
1585912185328,0.0024304330268711196,01coin
1585916261534,0.0016984976798231843,01coin
1585919388288,0.0018799032923494461,01coin
1585922695609,0.0022076015818004832,01coin
1585927078780,0.002527027337887591,01coin
1585930163819,0.002960977172093441,01coin
1585934220378,0.002889359892850159,01coin
1585937951063,0.002035896217074826,01coin
1585941541020,0.0026479952963373837,01coin
1585945118850,0.0027147359261215347,01coin
1585948700224,0.002553497752938557,01coin
1585951776649,0.002472163488010529,01coin
1585955766269,0.001935958593968098,01coin
1585959562481,0.0022556332127489365,01coin
1585962892144,0.002527927996591204,01coin
1585966568628,0.0018827429158055154,01coin
1585970401352,0.002306841008448851,01coin
1585973964105,0.0020319218162166107,01coin
1585977512005,0.0025056282273357555,01coin
1585981054502,0.002562537643817747,01coin
1585984624330,0.0019020932739768504,01coin
1585988099391,0.0026045477693196067,01coin
1585991713354,0.0022694465581033878,01coin
1585994968214,0.001866348731571773,01coin
1585998927478,0.0019094102770743006,01coin
1586002714003,0.002150555516465406,01coin
1586006206011,0.0020190295953812117,01coin
1586009344347,0.0024947467605573267,01coin
1586013494050,0.0025871705413132067,01coin
1586016850650,0.0024026748647129493,01coin
1586020177097,0.0021712546964122057,01coin
1586024241156,0.002400593337616917,01coin
1586027415823,0.002308445100930532,01coin
1586031438108,0.0018460541122887577,01coin
1586034548529,0.001944689672337587,01coin
1586038459703,0.0024107527723198,01coin
1586042279443,0.0024914600809841773,01coin
1586045377247,0.002717662644232234,01coin
1586049499041,0.0027136360340180438,01coin
1586053024510,0.002147124521198031,01coin
1586056596353,0.002302889082835036,01coin
1586060236411,0.001988525832146062,01coin
1586063381485,0.0024355153864531105,01coin
1586067482479,0.0019019496289556213,01coin
1586070900166,0.0023434995101635834,01coin
1586074489169,0.0024478395931640273,01coin
1586078099448,0.002200896689200959,01coin
1586081392337,0.0021527919302633744,01coin
1586085467214,0.0021761111828079104,01coin
1586089048349,0.002167369961765348,01coin
1586092198558,0.002170202679520977,01coin
1586096325242,0.0021711433444667593,01coin
1586099919404,0.0018704477761353087,01coin
1586103135309,0.002099617779988384,01coin
1586106621190,0.0020359969608634613,01coin
1586110713089,0.0019002659684593858,01coin
1586113783107,0.0018382091534581897,01coin
1586117110682,0.002116969861650675,01coin
1586121425094,0.002050576242936574,01coin
1586125040206,0.0020934707476221283,01coin
1586128560880,0.002141557986446703,01coin
1586132269931,0.002072374167758947,01coin
1586135913896,0.0021069350944100448,01coin
1586139438814,0.002086246375788377,01coin
1586143032771,0.0020105465713261567,01coin
1586146495263,0.00205677333854619,01coin
1586150333034,0.002080522943089044,01coin
1586153741379,0.002120771329332186,01coin
1586156998946,0.0021228801101046803,01coin
1586160914920,0.0021879527825506627,01coin
1586164184192,0.002190148907817736,01coin
1586167606339,0.0021602801373630945,01coin
1586171659317,0.0019348859728122935,01coin
1586175514084,0.002049866384876737,01coin
1586179091480,0.0020158566540812283,01coin
1586182634029,0.0018882554772051466,01coin
1586186059511,0.0020597286470018937,01coin
1586189918358,0.002088972754308921,01coin
1586193486262,0.0020170608692631413,01coin
1586196570625,0.0018979244984971971,01coin
1586200718318,0.0018913590288966223,01coin
1586204311691,0.001956929923560876,01coin
1586207887046,0.0019748054435429316,01coin
1586211471461,0.0019385521665526955,01coin
1586214886401,0.0019085197687764225,01coin
1586218611829,0.0019269167699074265,01coin
1586222340551,0.0019867030533656386,01coin
1586225900314,0.002027582787625324,01coin
1586228670812,0.0019501816577969689,01coin
1586233022646,0.0017952155973140656,01coin
1586236489267,0.0016667940128835834,01coin
1586240301083,0.0016724304857213287,01coin
1586243803611,0.0015983208398145118,01coin
1586247185055,0.0016949726600713145,01coin
1586251121671,0.0019198313962235484,01coin
1586254711182,0.0017751856896064085,01coin
1586258205658,0.0018005446902925797,01coin
1586261832145,0.0016605594242124788,01coin
1586265404117,0.0018646064566948681,01coin
1586269023962,0.0018716437643739104,01coin
1586272705668,0.0018127837442073046,01coin
1586275898374,0.0018530070648529974,01coin
1586279902200,0.0016783357304617187,01coin
1586282936399,0.0018113122350219663,01coin
1586287134059,0.0016779800710735643,01coin
1586290722326,0.0016903702263005751,01coin
1586294307622,0.0016213771998521756,01coin
1586297701310,0.0017734046734299487,01coin
1586300922445,0.0017706050419859347,01coin
1586304879072,0.0016057057233298487,01coin
1586308654626,0.001735718377242173,01coin
1586312087176,0.0016427238499573257,01coin
1586315353189,0.001689781474739416,01coin
1586319235577,0.0018148784729489745,01coin
1586322335602,0.001785154898033686,01coin
1586326486526,0.001714452256458219,01coin
1586330318274,0.0016947058708599147,01coin
1586333674606,0.0017145959559159364,01coin
1586337309905,0.001674491680212508,01coin
1586340843380,0.0017207304809141112,01coin
1586344642565,0.001717744605849956,01coin
1586348221688,0.001536205004118496,01coin
1586351823504,0.001747401393572998,01coin
1586355417284,0.0016241623371916892,01coin
1586359032037,0.0015928339043406745,01coin
1586362465651,0.0016809160673220069,01coin
1586366241381,0.0016498678744256523,01coin
1586369807847,0.0015859187813488816,01coin
1586373532105,0.0017072202757636768,01coin
1586377097762,0.0016475172960162645,01coin
1586380169336,0.001619944860994616,01coin
1586384088444,0.0015817316782618046,01coin
1586387900189,0.001641069536077087,01coin
1586391490074,0.0015991735142501773,01coin
1586395008581,0.0015702521422381632,01coin
1586398450261,0.0015924073231307146,01coin
1586402229891,0.0017036621922190914,01coin
1586405906744,0.0015516645917540664,01coin
1586409430063,0.001625399282082665,01coin
1586412848572,0.0015728744870047529,01coin
1586416185988,0.0016529465717442923,01coin
1586420286569,0.0016034369173798639,01coin
1586423714406,0.001611859487145569,01coin
1586427390051,0.0016433201678910504,01coin
1586431141402,0.0016021876285154475,01coin
1586434620001,0.0016414415914545795,01coin
1586438207539,0.0015712097731946204,01coin
1586441893349,0.0017068182711635546,01coin
1586445433792,0.0016089068692287213,01coin
1586449027749,0.001581079476730168,01coin
1586452494279,0.0015816487804483712,01coin
1586456341238,0.0015841573734070448,01coin
1586459349489,0.0016088108839160701,01coin
1586463241758,0.0015531024626283746,01coin
1586467118407,0.001584516164257941,01coin
1586470479641,0.0015802466152529066,01coin
1586474117054,0.0015900193877867279,01coin
1586477837222,0.0017180289158707997,01coin
1586481503662,0.0016648856132886961,01coin
1586485125320,0.00177505888852551,01coin
1586488638024,0.0016996176753115847,01coin
1586492210019,0.0018544226156926317,01coin
1586495912073,0.0016935879716478996,01coin
1586499318963,0.0017051836526715595,01coin
1586502570660,0.0016183116240341697,01coin
1586506612526,0.00160216798175408,01coin
1586513230096,0.0017425358069879425,01coin
1586517329503,0.0017190878195530196,01coin
1586520735987,0.0015877292485895838,01coin
1586524216610,0.001908649056198244,01coin
1586527977931,0.0016296403173737086,01coin
1586531838476,0.001535520433586916,01coin
1586535447895,0.0015099808553688744,01coin
1586538609009,0.0015430643061841547,01coin
1586542489023,0.0016039447972674228,01coin
1586546247964,0.0016221469787750615,01coin
1586549919288,0.0015668704164155558,01coin
1586553465864,0.0015729439156775846,01coin
1586556909080,0.001532740562161928,01coin
1586560639423,0.001523644926747013,01coin
1586564099138,0.001555825467004807,01coin
1586567853620,0.0015889584456058867,01coin
1586571346721,0.0016884164131378172,01coin
